,movieId,title,genres
1608,974,Moulin Rouge (2001),Drama|Musical|Romance
1609,1035,Pearl Harbor (2001),Action|Drama|Romance|War
1610,1007,City Slickers (1991),Comedy|Western
1611,2751,Eight Men Out (1988),Drama
1612,2988,"Night, The (Notte, La) (1960)",Drama
1613,1036,Mississippi Burning (1988),Crime|Drama|Thriller
1614,487,"Magnificent Seven, The (1960)",Adventure|Western
1615,2428,Rio Bravo (1959),Western
1616,3892,Yi Yi (2000),Drama
1617,3982,Twelve O'Clock High (1949),Drama|War
1618,3726,"Animal, The (2001)",Comedy
1619,16,Evolution (2001),Comedy|Sci-Fi
1620,1778,Swordfish (2001),Action|Crime|Drama
1621,3722,Catch-22 (1970),Comedy|War
1622,661,Point Break (1991),Action|Crime|Thriller
1623,2860,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
1624,3891,"Seven Year Itch, The (1955)",Comedy
1625,711,Tootsie (1982),Comedy|Romance
1626,17,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
1627,1201,Lara Croft: Tomb Raider (2001),Action|Adventure
1628,1971,"Fast and the Furious, The (2001)",Action|Crime|Thriller
1629,1456,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
1630,2157,Sexy Beast (2000),Comedy|Crime|Drama
1631,649,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
1632,4080,"Closet, The (Placard, Le) (2001)",Comedy
1633,3664,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
1634,3721,Kiss of the Dragon (2001),Action
1635,1967,Scary Movie 2 (2001),Comedy
1636,3466,Faust (1926),Drama|Fantasy|Horror
1637,3260,"Last Laugh, The (Letzte Mann, Der) (1924)",Drama
1638,319,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
1639,1291,All That Heaven Allows (1955),Drama|Romance
1640,3261,Cries and Whispers (Viskningar och rop) (1972),Drama
1641,3194,Kiss Me Deadly (1955),Film-Noir
1642,2126,"Lion in Winter, The (1968)",Drama
1643,1292,Sweet Smell of Success (1957),Drama|Film-Noir
1644,2158,Suspiria (1977),Horror
1645,3628,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
1646,3629,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
1647,2213,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
1648,1795,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
1649,975,Legally Blonde (2001),Comedy|Romance
1650,3087,"Score, The (2001)",Action|Drama
1651,4023,Bully (2001),Crime|Drama|Thriller
1652,3088,More (1998),Animation|Drama|Sci-Fi|IMAX
1653,3440,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
1654,3403,"Accused, The (1988)",Drama
1655,2700,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
1656,3768,Beaches (1988),Comedy|Drama|Musical
1657,2645,Cocktail (1988),Drama|Romance
1658,1415,Coming to America (1988),Comedy|Romance
1659,2223,Dirty Rotten Scoundrels (1988),Comedy
1660,3143,Drowning by Numbers (1988),Comedy|Drama
1661,1855,Gorillas in the Mist (1988),Drama
1662,1372,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
1663,2186,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
1664,2964,"Man from Snowy River, The (1982)",Drama|Romance|Western
1665,4265,Short Circuit 2 (1988),Comedy|Sci-Fi
1666,2127,Short Circuit (1986),Comedy|Sci-Fi
1667,1557,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
1668,4213,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
1669,2005,They Live (1988),Action|Sci-Fi|Thriller
1670,3393,Twins (1988),Comedy
1671,4120,Always (1989),Drama|Fantasy|Romance
1672,488,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
1673,3394,Lean on Me (1989),Drama
1674,3144,Look Who's Talking (1989),Comedy|Romance
1675,868,Major League (1989),Comedy
1676,18,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
1677,3697,America's Sweethearts (2001),Comedy|Romance
1678,532,Ghost World (2001),Comedy|Drama
1679,2541,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
1680,1796,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
1681,3041,Wet Hot American Summer (2001),Comedy
1682,2801,Road House (1989),Action|Drama
1683,3661,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
1684,2350,Tango & Cash (1989),Action|Comedy|Crime|Thriller
1685,2612,Turner & Hooch (1989),Comedy|Crime
1686,4029,UHF (1989),Comedy
1687,587,Uncle Buck (1989),Comedy
1688,3262,"War of the Roses, The (1989)",Comedy|Drama
1689,19,"Princess Diaries, The (2001)",Children|Comedy|Romance
1690,320,Rush Hour 2 (2001),Action|Comedy
1691,3263,Chocolat (1988),Drama
1692,2701,"Cage aux Folles, La (1978)",Comedy
1693,3103,"Shootist, The (1976)",Drama|Western
1694,2841,Altered States (1980),Drama|Sci-Fi
1695,2084,American Pie 2 (2001),Comedy
1696,2910,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
1697,680,"Others, The (2001)",Drama|Horror|Mystery|Thriller
1698,2613,Session 9 (2001),Horror|Thriller
1699,2169,Rat Race (2001),Comedy
1700,3670,"Curse of the Jade Scorpion, The (2001)",Comedy
1701,745,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
1702,2802,Happy Accidents (2000),Romance|Sci-Fi
1703,2170,Together (Tillsammans) (2000),Comedy|Drama|Romance
1704,1485,Jeepers Creepers (2001),Horror
1705,2935,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
1706,365,Training Day (2001),Crime|Drama|Thriller
1707,2462,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
1708,3902,13 Ghosts (1960),Horror
1709,3972,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy
1710,2989,Silkwood (1983),Drama
1711,1181,Zoolander (2001),Comedy
1712,1722,Serendipity (2001),Comedy|Romance
1713,2614,"Changeling, The (1980)",Horror|Mystery|Thriller
1714,3264,Coal Miner's Daughter (1980),Drama
1715,3747,Bandits (2001),Comedy|Crime|Romance
1716,4251,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
1717,746,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1718,533,Dirty Harry (1971),Action|Crime|Thriller
1719,1037,Fiddler on the Roof (1971),Drama|Musical
1720,2377,From Hell (2001),Crime|Horror|Mystery|Thriller
1721,1771,"Last Castle, The (2001)",Action
1722,2134,Waking Life (2001),Animation|Drama|Fantasy
1723,1061,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
1724,4135,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
1725,366,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
1726,3604,Life as a House (2001),Drama
1727,1495,"Man Who Wasn't There, The (2001)",Crime|Drama
1728,20,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
1729,3951,"One, The (2001)",Action|Sci-Fi|Thriller
1730,4116,Heist (2001),Crime|Drama
1731,2778,Shallow Hal (2001),Comedy|Fantasy|Romance
1732,21,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
1733,2105,Spy Game (2001),Action|Crime|Drama|Thriller
1734,2006,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War
1735,2542,In the Bedroom (2001),Drama
1736,747,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
1737,3181,"Now, Voyager (1942)",Drama|Romance
1738,842,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
1739,1038,Fame (1980),Drama|Musical
1740,4155,Flash Gordon (1980),Action|Adventure|Sci-Fi
1741,3837,"Enforcer, The (1976)",Crime
1742,3656,Lord of the Flies (1990),Adventure|Drama|Thriller
1743,976,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
1744,2378,Behind Enemy Lines (2001),Action|Drama|War
1745,367,Ocean's Eleven (2001),Crime|Thriller
1746,3265,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller
1747,3026,No Man's Land (2001),Drama|War
1748,2338,And Then There Were None (1945),Crime|Mystery
1749,4084,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
1750,368,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1751,1373,Not Another Teen Movie (2001),Comedy
1752,1039,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
1753,650,Lantana (2001),Drama|Mystery|Thriller
1754,369,"Royal Tenenbaums, The (2001)",Comedy|Drama
1755,2775,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
1756,22,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy
1757,2814,Kate & Leopold (2001),Comedy|Romance
1758,23,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1759,3404,"Majestic, The (2001)",Comedy|Drama|Romance
1760,223,"Beautiful Mind, A (2001)",Drama|Romance
1761,3145,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
1762,1591,"Party, The (1968)",Comedy
1763,534,Witness for the Prosecution (1957),Drama|Mystery|Thriller
1764,3146,Ali (2001),Drama
1765,1457,Black Hawk Down (2001),Action|Drama|War
1766,1984,Gosford Park (2001),Comedy|Drama|Mystery
1767,2357,I Am Sam (2001),Drama
1768,2543,Monster's Ball (2001),Drama|Romance
1769,3942,"Shipping News, The (2001)",Drama
1770,843,"Big Heat, The (1953)",Drama|Film-Noir
1771,4015,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
1772,3467,"Servant, The (1963)",Drama
1773,2085,Orange County (2002),Comedy
1774,3564,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
1775,2953,Conan the Destroyer (1984),Action|Adventure|Fantasy
1776,662,Kung Pow: Enter the Fist (2002),Action|Comedy
1777,3441,48 Hrs. (1982),Action|Comedy|Crime|Drama
1778,2900,Dragon: The Bruce Lee Story (1993),Action|Drama
1779,3992,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)",Crime|Drama
1780,1293,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
1781,3405,Seconds (1966),Mystery|Sci-Fi|Thriller
1782,1694,The Count of Monte Cristo (2002),Action|Adventure|Drama|Romance|Thriller
1783,2449,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
1784,631,"Walk to Remember, A (2002)",Drama|Romance
1785,1062,Metropolis (2001),Animation|Sci-Fi
1786,2881,"Sandlot, The (1993)",Children|Comedy|Drama
1787,2205,Don't Look Now (1973),Drama|Horror|Thriller
1788,2965,John Q (2002),Crime|Drama|Thriller
1789,24,Super Troopers (2001),Comedy|Crime|Mystery
1790,4175,"Bad and the Beautiful, The (1952)",Drama
1791,3468,Saturday Night and Sunday Morning (1960),Drama
1792,2429,Sleuth (1972),Comedy|Mystery|Thriller
1793,2273,Stroszek (1977),Comedy|Drama
1794,2332,Queen of the Damned (2002),Fantasy|Horror
1795,3266,Monsoon Wedding (2001),Comedy|Romance
1796,3626,"Bad News Bears, The (1976)",Comedy
1797,869,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi
1798,844,Wild Strawberries (Smultronstället) (1957),Drama
1799,4136,40 Days and 40 Nights (2002),Comedy|Romance
1800,1772,We Were Soldiers (2002),Action|Drama|War
1801,977,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
1802,3195,Scarlet Street (1945),Film-Noir
1803,2287,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
1804,2206,"Magnificent Ambersons, The (1942)",Drama|Romance
1805,3267,"Long Good Friday, The (1980)",Drama|Thriller
1806,25,Ice Age (2002),Adventure|Animation|Children|Comedy
1807,1202,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
1808,3877,Kissing Jessica Stein (2001),Comedy|Romance
1809,535,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
1810,4204,Smokey and the Bandit (1977),Action|Comedy
1811,26,Blade II (2002),Action|Horror|Thriller
1812,4137,Death to Smoochy (2002),Comedy|Crime|Drama
1813,1757,Panic Room (2002),Thriller
1814,27,"Rookie, The (2002)",Drama
1815,4125,"Piano Teacher, The (La pianiste) (2001)",Drama
1816,588,National Lampoon's Van Wilder (2002),Comedy
1817,4009,"Atomic Cafe, The (1982)",Documentary|War
1818,282,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
1819,2663,Slap Shot (1977),Comedy
1820,3748,Changing Lanes (2002),Drama|Thriller
1821,2615,Frailty (2001),Crime|Drama|Thriller
1822,3973,"Sweetest Thing, The (2002)",Comedy|Romance
1823,1797,My Big Fat Greek Wedding (2002),Comedy|Romance
1824,1532,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
1825,3268,Joe Versus the Volcano (1990),Comedy|Romance
1826,3368,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
1827,3374,Three Men and a Baby (1987),Comedy
1828,1798,"Scorpion King, The (2002)",Action|Adventure|Fantasy
1829,1458,Nine Queens (Nueve reinas) (2000),Crime|Thriller
1830,2687,Dogtown and Z-Boyz (2001),Documentary
1831,1343,"Salton Sea, The (2002)",Crime|Drama|Thriller
1832,3706,Bob le Flambeur (1955),Crime|Drama
1833,2792,Husbands and Wives (1992),Comedy|Drama
1834,4024,Lenny (1974),Drama
1835,457,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
1836,3913,Unfaithful (2002),Drama|Thriller
1837,3650,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
1838,1374,About a Boy (2002),Comedy|Drama|Romance
1839,28,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
1840,2430,"Believer, The (2001)",Drama
1841,1375,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
1842,2207,"Last Waltz, The (1978)",Documentary
1843,1856,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
1844,29,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
1845,2187,"Sum of All Fears, The (2002)",Drama|Thriller
1846,3983,84 Charing Cross Road (1987),Drama|Romance
1847,1683,Silent Running (1972),Drama|Sci-Fi
1848,370,"Bourne Identity, The (2002)",Action|Mystery|Thriller
1849,3330,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
1850,2498,Windtalkers (2002),Action|Drama|War
1851,1294,She Wore a Yellow Ribbon (1949),Western
1852,30,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
1853,371,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
1854,2431,Rabbit-Proof Fence (2002),Adventure|Drama
1855,2815,Mr. Deeds (2002),Comedy|Romance
1856,1203,Look Who's Talking Now (1993),Children|Comedy|Romance
1857,1241,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
1858,31,Reign of Fire (2002),Action|Adventure|Fantasy
1859,712,Road to Perdition (2002),Crime|Drama
1860,2007,Z (1969),Drama|Mystery|Thriller
1861,2008,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
1862,1910,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
1863,2929,Austin Powers in Goldmember (2002),Comedy
1864,3501,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
1865,3542,Red Beard (Akahige) (1965),Drama
1866,780,Top Secret! (1984),Comedy
1867,1242,Signs (2002),Horror|Sci-Fi|Thriller
1868,3406,"Good Girl, The (2002)",Comedy|Drama
1869,2138,xXx (2002),Action|Crime|Thriller
1870,3089,24 Hour Party People (2002),Comedy|Drama|Musical
1871,3342,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
1872,3353,Blue Crush (2002),Adventure|Drama|Romance
1873,651,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
1874,2779,One Hour Photo (2002),Drama|Thriller
1875,2855,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
1876,3042,Hot Shots! (1991),Action|Comedy|Romance|War
1877,2009,Thesis (Tesis) (1996),Drama|Horror|Thriller
1878,32,"Transporter, The (2002)",Action|Crime
1879,2752,Igby Goes Down (2002),Comedy|Drama
1880,2702,"Ladykillers, The (1955)",Comedy|Crime
1881,3269,"Lavender Hill Mob, The (1951)",Comedy|Crime
1882,1799,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
1883,4039,8 Women (2002),Comedy|Crime|Musical|Mystery
1884,748,Secretary (2002),Comedy|Drama|Romance
1885,182,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
1886,978,Sweet Home Alabama (2002),Comedy|Romance
1887,33,"Tuxedo, The (2002)",Action|Comedy
1888,3090,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
1889,1063,Red Dragon (2002),Crime|Mystery|Thriller
1890,4156,Bloody Sunday (2002),Drama
1891,2147,Django (1966),Western
1892,749,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
1893,2499,Tuck Everlasting (2002),Drama|Fantasy
1894,536,White Oleander (2002),Drama
1895,537,Bowling for Columbine (2002),Documentary
1896,1295,Punch-Drunk Love (2002),Comedy|Drama|Romance
1897,1376,"Ring, The (2002)",Horror|Mystery|Thriller
1898,942,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
1899,1040,Saturday Night Fever (1977),Comedy|Drama|Romance
1900,3838,Absence of Malice (1981),Drama|Romance
1901,3208,Blow Out (1981),Mystery|Thriller
1902,2753,Gallipoli (1981),Drama|War
1903,3270,My Dinner with André (1981),Drama
1904,372,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
1905,4138,Ghost Ship (2002),Horror
1906,34,Jackass: The Movie (2002),Action|Comedy|Documentary
1907,4126,All or Nothing (2002),Drama
1908,2463,Frida (2002),Drama|Romance
1909,3320,Casino Royale (1967),Action|Adventure|Comedy
1910,589,8 Mile (2002),Drama
1911,1176,Far from Heaven (2002),Drama|Romance
1912,35,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
1913,3271,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War
1914,1959,Dog Soldiers (2002),Action|Horror
1915,3380,Scanners (1981),Horror|Sci-Fi|Thriller
1916,2562,Thief (1981),Crime|Drama|Thriller
1917,2139,Die Another Day (2002),Action|Adventure|Thriller
1918,2990,"Quiet American, The (2002)",Drama|Thriller|War
1919,652,Talk to Her (Hable con Ella) (2002),Drama|Romance
1920,2266,Solaris (2002),Drama|Romance|Sci-Fi
1921,2500,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
1922,4144,Elling (2001),Comedy|Drama
1923,3859,"Last Seduction, The (1994)",Crime|Drama|Thriller
1924,3272,Zulu (1964),Action|Drama|War
1925,3731,Analyze That (2002),Comedy|Crime
1926,1723,Adaptation (2002),Comedy|Drama|Romance
1927,36,Equilibrium (2002),Action|Sci-Fi|Thriller
1928,1177,Burden of Dreams (1982),Documentary
1929,2911,Drumline (2002),Comedy|Drama|Musical|Romance
1930,4111,"Hot Chick, The (2002)",Comedy
1931,2816,Maid in Manhattan (2002),Comedy|Romance
1932,1341,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
1933,373,About Schmidt (2002),Comedy|Drama
1934,37,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
1935,538,25th Hour (2002),Crime|Drama
1936,2432,Antwone Fisher (2002),Drama
1937,912,Gangs of New York (2002),Crime|Drama
1938,1416,Two Weeks Notice (2002),Comedy|Romance
1939,590,My Girl (1991),Comedy|Drama|Romance
1940,870,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
1941,224,Catch Me If You Can (2002),Crime|Drama
1942,681,Chicago (2002),Comedy|Crime|Drama|Musical
1943,1724,"Hours, The (2002)",Drama|Romance
1944,539,"Pianist, The (2002)",Drama|War
1945,750,"King of Comedy, The (1983)",Comedy|Drama
1946,1857,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
1947,3712,Just Married (2003),Comedy|Romance
1948,209,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1949,1558,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance
1950,3888,Final Destination 2 (2003),Horror|Thriller
1951,2188,"Recruit, The (2003)",Action|Thriller
1952,3821,May (2002),Drama|Horror
1953,2763,"Last Unicorn, The (1982)",Animation|Children|Fantasy
1954,3273,Missing (1982),Drama|Mystery|Thriller
1955,615,Monty Python Live at the Hollywood Bowl (1982),Comedy
1956,4121,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
1957,3160,Sunless (Sans Soleil) (1983),Documentary
1958,979,How to Lose a Guy in 10 Days (2003),Comedy|Romance
1959,38,Shanghai Knights (2003),Action|Adventure|Comedy
1960,2288,Daredevil (2003),Action|Crime
1961,3810,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
1962,3742,Pillow Talk (1959),Comedy|Musical|Romance
1963,3865,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
1964,2450,"Life of David Gale, The (2003)",Crime|Drama|Thriller
1965,2086,Old School (2003),Comedy
1966,3343,Spider (2002),Drama|Mystery
1967,1773,Tears of the Sun (2003),Action|Drama|Thriller
1968,1152,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
1969,3543,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
1970,39,Bend It Like Beckham (2002),Comedy|Drama|Romance
